Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
19:03:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:04:00:00,3,0,11:PRTD 1,-167.22003
19:04:00:00,3,0,12:PRTD 2,-197.53374
19:04:00:00,3,0,13:Ambient Temperature,29.245453
19:04:00:00,3,0,14:LN2 Level,0
19:04:00:00,3,1,15:AC Detector Leakage Current,-247
19:04:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:05:00:00,3,0,11:PRTD 1,-167.20326
19:05:00:00,3,0,12:PRTD 2,-197.53374
19:05:00:00,3,0,13:Ambient Temperature,29.653595
19:05:00:00,3,0,14:LN2 Level,0
19:05:00:00,3,1,15:AC Detector Leakage Current,-247
19:05:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:06:00:00,3,0,11:PRTD 1,-167.22562
19:06:00:00,3,0,12:PRTD 2,-197.5283
19:06:00:00,3,0,13:Ambient Temperature,29.245453
19:06:00:00,3,0,14:LN2 Level,0
19:06:00:00,3,1,15:AC Detector Leakage Current,-247
19:06:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:07:00:00,3,0,11:PRTD 1,-167.20886
19:07:00:00,3,0,12:PRTD 2,-197.53917
19:07:00:00,3,0,13:Ambient Temperature,29.449524
19:07:00:00,3,0,14:LN2 Level,0
19:07:00:00,3,1,15:AC Detector Leakage Current,-247
19:07:00:00,3,1,73:DC Detector Leakage Current,-12.345631
19:07:00:00,3,1,16:Charge Loop DC Level,-0.67999995
19:08:00:00,3,0,11:PRTD 1,-167.19208
19:08:00:00,3,0,12:PRTD 2,-197.51201
19:08:00:00,3,0,13:Ambient Temperature,29.653595
19:08:00:00,3,0,14:LN2 Level,0
19:08:00:00,3,1,15:AC Detector Leakage Current,-247
19:08:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:09:00:00,3,0,11:PRTD 1,-167.20886
19:09:00:00,3,0,12:PRTD 2,-197.52287
19:09:00:00,3,0,13:Ambient Temperature,29.449524
19:09:00:00,3,0,14:LN2 Level,0
19:09:00:00,3,1,15:AC Detector Leakage Current,-247
19:09:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:10:00:00,3,0,11:PRTD 1,-167.21445
19:10:00:00,3,0,12:PRTD 2,-197.5446
19:10:00:00,3,0,13:Ambient Temperature,29.449524
19:10:00:00,3,0,14:LN2 Level,0
19:10:00:00,3,1,15:AC Detector Leakage Current,-247
19:10:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:11:00:00,3,0,11:PRTD 1,-167.19208
19:11:00:00,3,0,12:PRTD 2,-197.55547
19:11:00:00,3,0,13:Ambient Temperature,29.653595
19:11:00:00,3,0,14:LN2 Level,0
19:11:00:00,3,1,15:AC Detector Leakage Current,-247
19:11:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:12:00:00,3,0,11:PRTD 1,-167.19208
19:12:00:00,3,0,12:PRTD 2,-197.53917
19:12:00:00,3,0,13:Ambient Temperature,29.653595
19:12:00:00,3,0,14:LN2 Level,0
19:12:00:00,3,1,15:AC Detector Leakage Current,-247
19:12:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:13:00:00,3,0,11:PRTD 1,-167.20886
19:13:00:00,3,0,12:PRTD 2,-197.51744
19:13:00:00,3,0,13:Ambient Temperature,29.449524
19:13:00:00,3,0,14:LN2 Level,0
19:13:00:00,3,1,15:AC Detector Leakage Current,-247
19:13:00:00,3,1,73:DC Detector Leakage Current,-24.691298
19:13:00:00,3,1,16:Charge Loop DC Level,-0.6999999
19:14:00:00,3,0,11:PRTD 1,-167.19208
19:14:00:00,3,0,12:PRTD 2,-197.52287
19:14:00:00,3,0,13:Ambient Temperature,29.449524
19:14:00:00,3,0,14:LN2 Level,0
19:14:00:00,3,1,15:AC Detector Leakage Current,-247
19:14:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:15:00:00,3,0,11:PRTD 1,-167.16972
19:15:00:00,3,0,12:PRTD 2,-197.53917
19:15:00:00,3,0,13:Ambient Temperature,29.653595
19:15:00:00,3,0,14:LN2 Level,0
19:15:00:00,3,1,15:AC Detector Leakage Current,-247
19:15:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:16:00:00,3,0,11:PRTD 1,-167.19766
19:16:00:00,3,0,12:PRTD 2,-197.5283
19:16:00:00,3,0,13:Ambient Temperature,29.653595
19:16:00:00,3,0,14:LN2 Level,0
19:16:00:00,3,1,15:AC Detector Leakage Current,-247
19:16:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:17:00:00,3,0,11:PRTD 1,-167.19766
19:17:00:00,3,0,12:PRTD 2,-197.52287
19:17:00:00,3,0,13:Ambient Temperature,29.245453
19:17:00:00,3,0,14:LN2 Level,0
19:17:00:00,3,1,15:AC Detector Leakage Current,-247
19:17:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:18:00:00,3,0,11:PRTD 1,-167.18091
19:18:00:00,3,0,12:PRTD 2,-197.52287
19:18:00:00,3,0,13:Ambient Temperature,29.653595
19:18:00:00,3,0,14:LN2 Level,0
19:18:00:00,3,1,15:AC Detector Leakage Current,-247
19:18:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:19:00:00,3,0,11:PRTD 1,-167.21445
19:19:00:00,3,0,12:PRTD 2,-197.51744
19:19:00:00,3,0,13:Ambient Temperature,29.449524
19:19:00:00,3,0,14:LN2 Level,0
19:19:00:00,3,1,15:AC Detector Leakage Current,-247
19:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631
19:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995
19:20:00:00,3,0,11:PRTD 1,-167.19766
19:20:00:00,3,0,12:PRTD 2,-197.55003
19:20:00:00,3,0,13:Ambient Temperature,29.449524
19:20:00:00,3,0,14:LN2 Level,0
19:20:00:00,3,1,15:AC Detector Leakage Current,-247
19:20:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
19:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997
19:21:00:00,3,0,11:PRTD 1,-167.20886
19:21:00:00,3,0,12:PRTD 2,-197.51744
19:21:00:00,3,0,13:Ambient Temperature,29.449524
19:21:00:00,3,0,14:LN2 Level,0
19:21:00:00,3,1,15:AC Detector Leakage Current,-247
19:21:00:00,3,1,73:DC Detector Leakage Current,-37.037
19:21:00:00,3,1,16:Charge Loop DC Level,-0.71999997
19:22:00:00,3,0,11:PRTD 1,-167.20886
19:22:00:00,3,0,12:PRTD 2,-197.53917
19:22:00:00,3,0,13:Ambient Temperature,29.449524
19:22:00:00,3,0,14:LN2 Level,0
19:22:00:00,3,1,15:AC Detector Leakage Current,-247
19:22:00:00,3,1,73:DC Detector Leakage Current,-12.345631
19:22:00:00,3,1,16:Charge Loop DC Level,-0.67999995
19:23:00:00,3,0,11:PRTD 1,-167.19208
19:23:00:00,3,0,12:PRTD 2,-197.5283
19:23:00:00,3,0,13:Ambient Temperature,29.653595
19:23:00:00,3,0,14:LN2 Level,0
19:23:00:00,3,1,15:AC Detector Leakage Current,-247
19:23:00:00,3,1,73:DC Detector Leakage Current,-24.691298
19:23:00:00,3,1,16:Charge Loop DC Level,-0.6999999
20:00:00:00,3,0,11:PRTD 1,-167.21445
20:00:00:00,3,0,12:PRTD 2,-197.52287
20:00:00:00,3,0,13:Ambient Temperature,29.245453
20:00:00:00,3,0,14:LN2 Level,0
20:00:00:00,3,1,15:AC Detector Leakage Current,-247
20:00:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:01:00:00,3,0,11:PRTD 1,-167.18091
20:01:00:00,3,0,12:PRTD 2,-197.53374
20:01:00:00,3,0,13:Ambient Temperature,29.449524
20:01:00:00,3,0,14:LN2 Level,0
20:01:00:00,3,1,15:AC Detector Leakage Current,-247
20:01:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:02:00:00,3,0,11:PRTD 1,-167.18091
20:02:00:00,3,0,12:PRTD 2,-197.5283
20:02:00:00,3,0,13:Ambient Temperature,29.653595
20:02:00:00,3,0,14:LN2 Level,0
20:02:00:00,3,1,15:AC Detector Leakage Current,-247
20:02:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:03:00:00,3,0,11:PRTD 1,-167.19208
20:03:00:00,3,0,12:PRTD 2,-197.51744
20:03:00:00,3,0,13:Ambient Temperature,29.449524
20:03:00:00,3,0,14:LN2 Level,0
20:03:00:00,3,1,15:AC Detector Leakage Current,-247
20:03:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:04:00:00,3,0,11:PRTD 1,-167.17531
20:04:00:00,3,0,12:PRTD 2,-197.5446
20:04:00:00,3,0,13:Ambient Temperature,29.449524
20:04:00:00,3,0,14:LN2 Level,0
20:04:00:00,3,1,15:AC Detector Leakage Current,-247
20:04:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:05:00:00,3,0,11:PRTD 1,-167.16972
20:05:00:00,3,0,12:PRTD 2,-197.53374
20:05:00:00,3,0,13:Ambient Temperature,29.653595
20:05:00:00,3,0,14:LN2 Level,0
20:05:00:00,3,1,15:AC Detector Leakage Current,-247
20:05:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:06:00:00,3,0,11:PRTD 1,-167.20886
20:06:00:00,3,0,12:PRTD 2,-197.5283
20:06:00:00,3,0,13:Ambient Temperature,29.449524
20:06:00:00,3,0,14:LN2 Level,0
20:06:00:00,3,1,15:AC Detector Leakage Current,-247
20:06:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:07:00:00,3,0,11:PRTD 1,-167.18091
20:07:00:00,3,0,12:PRTD 2,-197.5283
20:07:00:00,3,0,13:Ambient Temperature,29.449524
20:07:00:00,3,0,14:LN2 Level,0
20:07:00:00,3,1,15:AC Detector Leakage Current,-247
20:07:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:08:00:00,3,0,11:PRTD 1,-167.16972
20:08:00:00,3,0,12:PRTD 2,-197.52287
20:08:00:00,3,0,13:Ambient Temperature,29.857697
20:08:00:00,3,0,14:LN2 Level,0
20:08:00:00,3,1,15:AC Detector Leakage Current,-247
20:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631
20:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995
20:09:00:00,3,0,11:PRTD 1,-167.20326
20:09:00:00,3,0,12:PRTD 2,-197.51744
20:09:00:00,3,0,13:Ambient Temperature,29.449524
20:09:00:00,3,0,14:LN2 Level,0
20:09:00:00,3,1,15:AC Detector Leakage Current,-247
20:09:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:10:00:00,3,0,11:PRTD 1,-167.19766
20:10:00:00,3,0,12:PRTD 2,-197.5446
20:10:00:00,3,0,13:Ambient Temperature,29.245453
20:10:00:00,3,0,14:LN2 Level,0
20:10:00:00,3,1,15:AC Detector Leakage Current,-247
20:10:00:00,3,1,73:DC Detector Leakage Current,-12.345631
20:10:00:00,3,1,16:Charge Loop DC Level,-0.67999995
20:11:00:00,3,0,11:PRTD 1,-167.15854
20:11:00:00,3,0,12:PRTD 2,-197.5446
20:11:00:00,3,0,13:Ambient Temperature,29.653595
20:11:00:00,3,0,14:LN2 Level,0
20:11:00:00,3,1,15:AC Detector Leakage Current,-247
20:11:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:12:00:00,3,0,11:PRTD 1,-167.16412
20:12:00:00,3,0,12:PRTD 2,-197.52287
20:12:00:00,3,0,13:Ambient Temperature,29.857697
20:12:00:00,3,0,14:LN2 Level,0
20:12:00:00,3,1,15:AC Detector Leakage Current,-247
20:12:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:13:00:00,3,0,11:PRTD 1,-167.16412
20:13:00:00,3,0,12:PRTD 2,-197.51744
20:13:00:00,3,0,13:Ambient Temperature,29.857697
20:13:00:00,3,0,14:LN2 Level,0
20:13:00:00,3,1,15:AC Detector Leakage Current,-247
20:13:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:14:00:00,3,0,11:PRTD 1,-167.17531
20:14:00:00,3,0,12:PRTD 2,-197.51201
20:14:00:00,3,0,13:Ambient Temperature,29.653595
20:14:00:00,3,0,14:LN2 Level,0
20:14:00:00,3,1,15:AC Detector Leakage Current,-247
20:14:00:00,3,1,73:DC Detector Leakage Current,-12.345631
20:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995
20:15:00:00,3,0,11:PRTD 1,-167.17531
20:15:00:00,3,0,12:PRTD 2,-197.53917
20:15:00:00,3,0,13:Ambient Temperature,29.449524
20:15:00:00,3,0,14:LN2 Level,0
20:15:00:00,3,1,15:AC Detector Leakage Current,-247
20:15:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:16:00:00,3,0,11:PRTD 1,-167.17531
20:16:00:00,3,0,12:PRTD 2,-197.55003
20:16:00:00,3,0,13:Ambient Temperature,29.653595
20:16:00:00,3,0,14:LN2 Level,0
20:16:00:00,3,1,15:AC Detector Leakage Current,-247
20:16:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:17:00:00,3,0,11:PRTD 1,-167.20326
20:17:00:00,3,0,12:PRTD 2,-197.53917
20:17:00:00,3,0,13:Ambient Temperature,29.449524
20:17:00:00,3,0,14:LN2 Level,0
20:17:00:00,3,1,15:AC Detector Leakage Current,-247
20:17:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:18:00:00,3,0,11:PRTD 1,-167.19766
20:18:00:00,3,0,12:PRTD 2,-197.55003
20:18:00:00,3,0,13:Ambient Temperature,29.449524
20:18:00:00,3,0,14:LN2 Level,0
20:18:00:00,3,1,15:AC Detector Leakage Current,-247
20:18:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:19:00:00,3,0,11:PRTD 1,-167.22003
20:19:00:00,3,0,12:PRTD 2,-197.51201
20:19:00:00,3,0,13:Ambient Temperature,29.041351
20:19:00:00,3,0,14:LN2 Level,0
20:19:00:00,3,1,15:AC Detector Leakage Current,-247
20:19:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:20:00:00,3,0,11:PRTD 1,-167.19766
20:20:00:00,3,0,12:PRTD 2,-197.53374
20:20:00:00,3,0,13:Ambient Temperature,29.449524
20:20:00:00,3,0,14:LN2 Level,0
20:20:00:00,3,1,15:AC Detector Leakage Current,-247
20:20:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:21:00:00,3,0,11:PRTD 1,-167.21445
20:21:00:00,3,0,12:PRTD 2,-197.53374
20:21:00:00,3,0,13:Ambient Temperature,29.245453
20:21:00:00,3,0,14:LN2 Level,0
20:21:00:00,3,1,15:AC Detector Leakage Current,-247
20:21:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:22:00:00,3,0,11:PRTD 1,-167.22003
20:22:00:00,3,0,12:PRTD 2,-197.51744
20:22:00:00,3,0,13:Ambient Temperature,29.245453
20:22:00:00,3,0,14:LN2 Level,0
20:22:00:00,3,1,15:AC Detector Leakage Current,-247
20:22:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997
20:23:00:00,3,0,11:PRTD 1,-167.22003
20:23:00:00,3,0,12:PRTD 2,-197.5283
20:23:00:00,3,0,13:Ambient Temperature,29.449524
20:23:00:00,3,0,14:LN2 Level,0
20:23:00:00,3,1,15:AC Detector Leakage Current,-247
20:23:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
20:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:00:00:00,3,0,11:PRTD 1,-167.22003
21:00:00:00,3,0,12:PRTD 2,-197.5283
21:00:00:00,3,0,13:Ambient Temperature,29.041351
21:00:00:00,3,0,14:LN2 Level,0
21:00:00:00,3,1,15:AC Detector Leakage Current,-247
21:00:00:00,3,1,73:DC Detector Leakage Current,-24.691298
21:00:00:00,3,1,16:Charge Loop DC Level,-0.6999999
21:01:00:00,3,0,11:PRTD 1,-167.18091
21:01:00:00,3,0,12:PRTD 2,-197.53374
21:01:00:00,3,0,13:Ambient Temperature,29.653595
21:01:00:00,3,0,14:LN2 Level,0
21:01:00:00,3,1,15:AC Detector Leakage Current,-247
21:01:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:02:00:00,3,0,11:PRTD 1,-167.20326
21:02:00:00,3,0,12:PRTD 2,-197.52287
21:02:00:00,3,0,13:Ambient Temperature,29.653595
21:02:00:00,3,0,14:LN2 Level,0
21:02:00:00,3,1,15:AC Detector Leakage Current,-247
21:02:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:03:00:00,3,0,11:PRTD 1,-167.18091
21:03:00:00,3,0,12:PRTD 2,-197.5446
21:03:00:00,3,0,13:Ambient Temperature,29.449524
21:03:00:00,3,0,14:LN2 Level,0
21:03:00:00,3,1,15:AC Detector Leakage Current,-247
21:03:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:04:00:00,3,0,11:PRTD 1,-167.16972
21:04:00:00,3,0,12:PRTD 2,-197.5446
21:04:00:00,3,0,13:Ambient Temperature,29.653595
21:04:00:00,3,0,14:LN2 Level,0
21:04:00:00,3,1,15:AC Detector Leakage Current,-247
21:04:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:05:00:00,3,0,11:PRTD 1,-167.17531
21:05:00:00,3,0,12:PRTD 2,-197.52287
21:05:00:00,3,0,13:Ambient Temperature,29.449524
21:05:00:00,3,0,14:LN2 Level,0
21:05:00:00,3,1,15:AC Detector Leakage Current,-247
21:05:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:06:00:00,3,0,11:PRTD 1,-167.19766
21:06:00:00,3,0,12:PRTD 2,-197.55003
21:06:00:00,3,0,13:Ambient Temperature,29.449524
21:06:00:00,3,0,14:LN2 Level,0
21:06:00:00,3,1,15:AC Detector Leakage Current,-247
21:06:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:07:00:00,3,0,11:PRTD 1,-167.17531
21:07:00:00,3,0,12:PRTD 2,-197.53917
21:07:00:00,3,0,13:Ambient Temperature,29.653595
21:07:00:00,3,0,14:LN2 Level,0
21:07:00:00,3,1,15:AC Detector Leakage Current,-247
21:07:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:08:00:00,3,0,11:PRTD 1,-167.15295
21:08:00:00,3,0,12:PRTD 2,-197.53917
21:08:00:00,3,0,13:Ambient Temperature,29.857697
21:08:00:00,3,0,14:LN2 Level,0
21:08:00:00,3,1,15:AC Detector Leakage Current,-247
21:08:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:09:00:00,3,0,11:PRTD 1,-167.16972
21:09:00:00,3,0,12:PRTD 2,-197.53374
21:09:00:00,3,0,13:Ambient Temperature,29.857697
21:09:00:00,3,0,14:LN2 Level,0
21:09:00:00,3,1,15:AC Detector Leakage Current,-247
21:09:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:10:00:00,3,0,11:PRTD 1,-167.16972
21:10:00:00,3,0,12:PRTD 2,-197.52287
21:10:00:00,3,0,13:Ambient Temperature,29.653595
21:10:00:00,3,0,14:LN2 Level,0
21:10:00:00,3,1,15:AC Detector Leakage Current,-247
21:10:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:11:00:00,3,0,11:PRTD 1,-167.18091
21:11:00:00,3,0,12:PRTD 2,-197.53374
21:11:00:00,3,0,13:Ambient Temperature,29.449524
21:11:00:00,3,0,14:LN2 Level,0
21:11:00:00,3,1,15:AC Detector Leakage Current,-247
21:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631
21:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995
21:12:00:00,3,0,11:PRTD 1,-167.18091
21:12:00:00,3,0,12:PRTD 2,-197.5446
21:12:00:00,3,0,13:Ambient Temperature,29.245453
21:12:00:00,3,0,14:LN2 Level,0
21:12:00:00,3,1,15:AC Detector Leakage Current,-247
21:12:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:13:00:00,3,0,11:PRTD 1,-167.16412
21:13:00:00,3,0,12:PRTD 2,-197.53917
21:13:00:00,3,0,13:Ambient Temperature,29.449524
21:13:00:00,3,0,14:LN2 Level,0
21:13:00:00,3,1,15:AC Detector Leakage Current,-247
21:13:00:00,3,1,73:DC Detector Leakage Current,-37.037
21:13:00:00,3,1,16:Charge Loop DC Level,-0.71999997
21:14:00:00,3,0,11:PRTD 1,-167.15854
21:14:00:00,3,0,12:PRTD 2,-197.53917
21:14:00:00,3,0,13:Ambient Temperature,29.653595
21:14:00:00,3,0,14:LN2 Level,0
21:14:00:00,3,1,15:AC Detector Leakage Current,-247
21:14:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:15:00:00,3,0,11:PRTD 1,-167.15854
21:15:00:00,3,0,12:PRTD 2,-197.53374
21:15:00:00,3,0,13:Ambient Temperature,29.857697
21:15:00:00,3,0,14:LN2 Level,0
21:15:00:00,3,1,15:AC Detector Leakage Current,-247
21:15:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:16:00:00,3,0,11:PRTD 1,-167.16972
21:16:00:00,3,0,12:PRTD 2,-197.55547
21:16:00:00,3,0,13:Ambient Temperature,29.653595
21:16:00:00,3,0,14:LN2 Level,0
21:16:00:00,3,1,15:AC Detector Leakage Current,-247
21:16:00:00,3,1,73:DC Detector Leakage Current,-12.345631
21:16:00:00,3,1,16:Charge Loop DC Level,-0.67999995
21:17:00:00,3,0,11:PRTD 1,-167.16412
21:17:00:00,3,0,12:PRTD 2,-197.53374
21:17:00:00,3,0,13:Ambient Temperature,29.449524
21:17:00:00,3,0,14:LN2 Level,0
21:17:00:00,3,1,15:AC Detector Leakage Current,-247
21:17:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:18:00:00,3,0,11:PRTD 1,-167.15854
21:18:00:00,3,0,12:PRTD 2,-197.52287
21:18:00:00,3,0,13:Ambient Temperature,29.653595
21:18:00:00,3,0,14:LN2 Level,0
21:18:00:00,3,1,15:AC Detector Leakage Current,-247
21:18:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:19:00:00,3,0,11:PRTD 1,-167.16412
21:19:00:00,3,0,12:PRTD 2,-197.51744
21:19:00:00,3,0,13:Ambient Temperature,29.653595
21:19:00:00,3,0,14:LN2 Level,0
21:19:00:00,3,1,15:AC Detector Leakage Current,-247
21:19:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:20:00:00,3,0,11:PRTD 1,-167.16972
21:20:00:00,3,0,12:PRTD 2,-197.53374
21:20:00:00,3,0,13:Ambient Temperature,29.653595
21:20:00:00,3,0,14:LN2 Level,0
21:20:00:00,3,1,15:AC Detector Leakage Current,-247
21:20:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:21:00:00,3,0,11:PRTD 1,-167.16972
21:21:00:00,3,0,12:PRTD 2,-197.5283
21:21:00:00,3,0,13:Ambient Temperature,29.449524
21:21:00:00,3,0,14:LN2 Level,0
21:21:00:00,3,1,15:AC Detector Leakage Current,-247
21:21:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
21:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997
21:22:00:00,3,0,11:PRTD 1,-167.17531
21:22:00:00,3,0,12:PRTD 2,-197.53374
21:22:00:00,3,0,13:Ambient Temperature,29.653595
21:22:00:00,3,0,14:LN2 Level,0
21:22:00:00,3,1,15:AC Detector Leakage Current,-247
21:22:00:00,3,1,73:DC Detector Leakage Current,-37.037
21:22:00:00,3,1,16:Charge Loop DC Level,-0.71999997
21:23:00:00,3,0,11:PRTD 1,-167.19208
21:23:00:00,3,0,12:PRTD 2,-197.51744
21:23:00:00,3,0,13:Ambient Temperature,29.653595
21:23:00:00,3,0,14:LN2 Level,0
21:23:00:00,3,1,15:AC Detector Leakage Current,-247
21:23:00:00,3,1,73:DC Detector Leakage Current,-49.382668
21:23:00:00,3,1,16:Charge Loop DC Level,-0.73999995
22:00:00:00,3,0,11:PRTD 1,-167.17531
22:00:00:00,3,0,12:PRTD 2,-197.51744
22:00:00:00,3,0,13:Ambient Temperature,29.653595
22:00:00:00,3,0,14:LN2 Level,0
22:00:00:00,3,1,15:AC Detector Leakage Current,-247
22:00:00:00,3,1,73:DC Detector Leakage Current,3.6793E-05
22:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997
22:01:00:00,3,0,11:PRTD 1,-167.18091
22:01:00:00,3,0,12:PRTD 2,-197.53374
22:01:00:00,3,0,13:Ambient Temperature,29.653595
22:01:00:00,3,0,14:LN2 Level,0
22:01:00:00,3,1,15:AC Detector Leakage Current,-247
