Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
93:01:00:00,3,0,11:PRTD 1,-157.69237,
93:01:00:00,3,0,12:PRTD 2,-199.1949,
93:01:00:00,3,0,13:Ambient Temperature,27.20462,
93:01:00:00,3,0,14:LN2 Level,0.0,
93:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:01:00:00,3,1,73:DC Detector Leakage Current,-52.910034,
93:01:00:00,3,1,16:Charge Loop DC Level,-0.49999997,
93:02:00:00,3,0,11:PRTD 1,-157.698,
93:02:00:00,3,0,12:PRTD 2,-199.1732,
93:02:00:00,3,0,13:Ambient Temperature,27.20462,
93:02:00:00,3,0,14:LN2 Level,0.0,
93:02:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:02:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:02:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:03:00:00,3,0,11:PRTD 1,-157.70364,
93:03:00:00,3,0,12:PRTD 2,-199.21117,
93:03:00:00,3,0,13:Ambient Temperature,26.796448,
93:03:00:00,3,0,14:LN2 Level,0.0,
93:03:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:03:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:03:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:04:00:00,3,0,11:PRTD 1,-157.68674,
93:04:00:00,3,0,12:PRTD 2,-199.21117,
93:04:00:00,3,0,13:Ambient Temperature,27.20462,
93:04:00:00,3,0,14:LN2 Level,0.0,
93:04:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:04:00:00,3,1,73:DC Detector Leakage Current,10.582031,
93:04:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
93:05:00:00,3,0,11:PRTD 1,-157.6698,
93:05:00:00,3,0,12:PRTD 2,-199.18405,
93:05:00:00,3,0,13:Ambient Temperature,27.408691,
93:05:00:00,3,0,14:LN2 Level,0.0,
93:05:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:05:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:05:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:06:00:00,3,0,11:PRTD 1,-157.70929,
93:06:00:00,3,0,12:PRTD 2,-199.18947,
93:06:00:00,3,0,13:Ambient Temperature,26.592377,
93:06:00:00,3,0,14:LN2 Level,0.0,
93:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:06:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:06:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:07:00:00,3,0,11:PRTD 1,-157.70364,
93:07:00:00,3,0,12:PRTD 2,-199.20032,
93:07:00:00,3,0,13:Ambient Temperature,26.796448,
93:07:00:00,3,0,14:LN2 Level,0.0,
93:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:07:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:07:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:08:00:00,3,0,11:PRTD 1,-157.67545,
93:08:00:00,3,0,12:PRTD 2,-199.2166,
93:08:00:00,3,0,13:Ambient Temperature,27.20462,
93:08:00:00,3,0,14:LN2 Level,0.0,
93:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:08:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
93:08:00:00,3,1,16:Charge Loop DC Level,-0.42,
93:09:00:00,3,0,11:PRTD 1,-157.64725,
93:09:00:00,3,0,12:PRTD 2,-199.20575,
93:09:00:00,3,0,13:Ambient Temperature,27.408691,
93:09:00:00,3,0,14:LN2 Level,0.0,
93:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:09:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:09:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:10:00:00,3,0,11:PRTD 1,-157.6529,
93:10:00:00,3,0,12:PRTD 2,-199.20032,
93:10:00:00,3,0,13:Ambient Temperature,27.408691,
93:10:00:00,3,0,14:LN2 Level,0.0,
93:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:10:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:10:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:11:00:00,3,0,11:PRTD 1,-157.64725,
93:11:00:00,3,0,12:PRTD 2,-199.17862,
93:11:00:00,3,0,13:Ambient Temperature,27.408691,
93:11:00:00,3,0,14:LN2 Level,0.0,
93:11:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:12:00:00,3,0,11:PRTD 1,-157.6529,
93:12:00:00,3,0,12:PRTD 2,-199.17862,
93:12:00:00,3,0,13:Ambient Temperature,27.408691,
93:12:00:00,3,0,14:LN2 Level,0.0,
93:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:12:00:00,3,1,73:DC Detector Leakage Current,-21.164001,
93:12:00:00,3,1,16:Charge Loop DC Level,-0.43999997,
93:13:00:00,3,0,11:PRTD 1,-157.6698,
93:13:00:00,3,0,12:PRTD 2,-199.18405,
93:13:00:00,3,0,13:Ambient Temperature,27.00055,
93:13:00:00,3,0,14:LN2 Level,0.0,
93:13:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:13:00:00,3,1,73:DC Detector Leakage Current,10.582031,
93:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
93:14:00:00,3,0,11:PRTD 1,-157.67545,
93:14:00:00,3,0,12:PRTD 2,-199.20575,
93:14:00:00,3,0,13:Ambient Temperature,26.796448,
93:14:00:00,3,0,14:LN2 Level,0.0,
93:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:14:00:00,3,1,73:DC Detector Leakage Current,10.582031,
93:14:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
93:15:00:00,3,0,11:PRTD 1,-157.6529,
93:15:00:00,3,0,12:PRTD 2,-199.20032,
93:15:00:00,3,0,13:Ambient Temperature,27.00055,
93:15:00:00,3,0,14:LN2 Level,0.0,
93:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:15:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:15:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:16:00:00,3,0,11:PRTD 1,-157.64725,
93:16:00:00,3,0,12:PRTD 2,-199.22202,
93:16:00:00,3,0,13:Ambient Temperature,27.20462,
93:16:00:00,3,0,14:LN2 Level,0.0,
93:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:16:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:16:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:17:00:00,3,0,11:PRTD 1,-157.64725,
93:17:00:00,3,0,12:PRTD 2,-199.20032,
93:17:00:00,3,0,13:Ambient Temperature,27.408691,
93:17:00:00,3,0,14:LN2 Level,0.0,
93:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:17:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:17:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:18:00:00,3,0,11:PRTD 1,-157.65854,
93:18:00:00,3,0,12:PRTD 2,-199.17862,
93:18:00:00,3,0,13:Ambient Temperature,27.20462,
93:18:00:00,3,0,14:LN2 Level,0.0,
93:18:00:00,3,1,15:AC Detector Leakage Current,-261.0,
93:18:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:18:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:19:00:00,3,0,11:PRTD 1,-157.68109,
93:19:00:00,3,0,12:PRTD 2,-199.1949,
93:19:00:00,3,0,13:Ambient Temperature,26.796448,
93:19:00:00,3,0,14:LN2 Level,0.0,
93:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:19:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:19:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:20:00:00,3,0,11:PRTD 1,-157.66417,
93:20:00:00,3,0,12:PRTD 2,-199.21117,
93:20:00:00,3,0,13:Ambient Temperature,27.00055,
93:20:00:00,3,0,14:LN2 Level,0.0,
93:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:20:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:20:00:00,3,1,16:Charge Loop DC Level,-0.4,
93:21:00:00,3,0,11:PRTD 1,-157.64725,
93:21:00:00,3,0,12:PRTD 2,-199.20575,
93:21:00:00,3,0,13:Ambient Temperature,27.408691,
93:21:00:00,3,0,14:LN2 Level,0.0,
93:21:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:21:00:00,3,1,73:DC Detector Leakage Current,10.582031,
93:21:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
93:22:00:00,3,0,11:PRTD 1,-157.64725,
93:22:00:00,3,0,12:PRTD 2,-199.18405,
93:22:00:00,3,0,13:Ambient Temperature,27.408691,
93:22:00:00,3,0,14:LN2 Level,0.0,
93:22:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:22:00:00,3,1,73:DC Detector Leakage Current,10.582031,
93:22:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
93:23:00:00,3,0,11:PRTD 1,-157.65854,
93:23:00:00,3,0,12:PRTD 2,-199.17862,
93:23:00:00,3,0,13:Ambient Temperature,27.408691,
93:23:00:00,3,0,14:LN2 Level,0.0,
93:23:00:00,3,1,15:AC Detector Leakage Current,-262.0,
93:23:00:00,3,1,73:DC Detector Leakage Current,0.0,
93:23:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:00:00:00,3,0,11:PRTD 1,-157.68674,
94:00:00:00,3,0,12:PRTD 2,-199.21117,
94:00:00:00,3,0,13:Ambient Temperature,27.00055,
94:00:00:00,3,0,14:LN2 Level,0.0,
94:00:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:00:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:00:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:01:00:00,3,0,11:PRTD 1,-157.67545,
94:01:00:00,3,0,12:PRTD 2,-199.22202,
94:01:00:00,3,0,13:Ambient Temperature,27.00055,
94:01:00:00,3,0,14:LN2 Level,0.0,
94:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:01:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:01:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:02:00:00,3,0,11:PRTD 1,-157.65854,
94:02:00:00,3,0,12:PRTD 2,-199.2166,
94:02:00:00,3,0,13:Ambient Temperature,27.408691,
94:02:00:00,3,0,14:LN2 Level,0.0,
94:02:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:02:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
94:02:00:00,3,1,16:Charge Loop DC Level,-0.42,
94:03:00:00,3,0,11:PRTD 1,-157.64162,
94:03:00:00,3,0,12:PRTD 2,-199.17862,
94:03:00:00,3,0,13:Ambient Temperature,27.408691,
94:03:00:00,3,0,14:LN2 Level,0.0,
94:03:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:03:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:03:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:04:00:00,3,0,11:PRTD 1,-157.69237,
94:04:00:00,3,0,12:PRTD 2,-199.18405,
94:04:00:00,3,0,13:Ambient Temperature,26.796448,
94:04:00:00,3,0,14:LN2 Level,0.0,
94:04:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:04:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:04:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:05:00:00,3,0,11:PRTD 1,-157.67545,
94:05:00:00,3,0,12:PRTD 2,-199.22745,
94:05:00:00,3,0,13:Ambient Temperature,27.00055,
94:05:00:00,3,0,14:LN2 Level,0.0,
94:05:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:05:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:05:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:06:00:00,3,0,11:PRTD 1,-157.6529,
94:06:00:00,3,0,12:PRTD 2,-199.21117,
94:06:00:00,3,0,13:Ambient Temperature,27.20462,
94:06:00:00,3,0,14:LN2 Level,0.0,
94:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:06:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:06:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:07:00:00,3,0,11:PRTD 1,-157.63599,
94:07:00:00,3,0,12:PRTD 2,-199.20575,
94:07:00:00,3,0,13:Ambient Temperature,27.612793,
94:07:00:00,3,0,14:LN2 Level,0.0,
94:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:07:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:07:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:08:00:00,3,0,11:PRTD 1,-157.68109,
94:08:00:00,3,0,12:PRTD 2,-199.18947,
94:08:00:00,3,0,13:Ambient Temperature,27.00055,
94:08:00:00,3,0,14:LN2 Level,0.0,
94:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:08:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
94:08:00:00,3,1,16:Charge Loop DC Level,-0.42,
94:09:00:00,3,0,11:PRTD 1,-157.67545,
94:09:00:00,3,0,12:PRTD 2,-199.2166,
94:09:00:00,3,0,13:Ambient Temperature,26.796448,
94:09:00:00,3,0,14:LN2 Level,0.0,
94:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:09:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:09:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:10:00:00,3,0,11:PRTD 1,-157.66417,
94:10:00:00,3,0,12:PRTD 2,-199.21117,
94:10:00:00,3,0,13:Ambient Temperature,27.00055,
94:10:00:00,3,0,14:LN2 Level,0.0,
94:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:10:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:10:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:11:00:00,3,0,11:PRTD 1,-157.64725,
94:11:00:00,3,0,12:PRTD 2,-199.23286,
94:11:00:00,3,0,13:Ambient Temperature,27.20462,
94:11:00:00,3,0,14:LN2 Level,0.0,
94:11:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:12:00:00,3,0,11:PRTD 1,-157.64162,
94:12:00:00,3,0,12:PRTD 2,-199.20575,
94:12:00:00,3,0,13:Ambient Temperature,27.408691,
94:12:00:00,3,0,14:LN2 Level,0.0,
94:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:12:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:12:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:13:00:00,3,0,11:PRTD 1,-157.64725,
94:13:00:00,3,0,12:PRTD 2,-199.18405,
94:13:00:00,3,0,13:Ambient Temperature,27.408691,
94:13:00:00,3,0,14:LN2 Level,0.0,
94:13:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:13:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:13:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:14:00:00,3,0,11:PRTD 1,-157.67545,
94:14:00:00,3,0,12:PRTD 2,-199.18947,
94:14:00:00,3,0,13:Ambient Temperature,27.00055,
94:14:00:00,3,0,14:LN2 Level,0.0,
94:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:14:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:14:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:15:00:00,3,0,11:PRTD 1,-157.67545,
94:15:00:00,3,0,12:PRTD 2,-199.2166,
94:15:00:00,3,0,13:Ambient Temperature,26.796448,
94:15:00:00,3,0,14:LN2 Level,0.0,
94:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:15:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:15:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:16:00:00,3,0,11:PRTD 1,-157.65854,
94:16:00:00,3,0,12:PRTD 2,-199.2166,
94:16:00:00,3,0,13:Ambient Temperature,27.20462,
94:16:00:00,3,0,14:LN2 Level,0.0,
94:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:16:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:16:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:17:00:00,3,0,11:PRTD 1,-157.6529,
94:17:00:00,3,0,12:PRTD 2,-199.1732,
94:17:00:00,3,0,13:Ambient Temperature,27.408691,
94:17:00:00,3,0,14:LN2 Level,0.0,
94:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:17:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:17:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:18:00:00,3,0,11:PRTD 1,-157.68674,
94:18:00:00,3,0,12:PRTD 2,-199.20032,
94:18:00:00,3,0,13:Ambient Temperature,26.796448,
94:18:00:00,3,0,14:LN2 Level,0.0,
94:18:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:18:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:18:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:19:00:00,3,0,11:PRTD 1,-157.6698,
94:19:00:00,3,0,12:PRTD 2,-199.20575,
94:19:00:00,3,0,13:Ambient Temperature,27.20462,
94:19:00:00,3,0,14:LN2 Level,0.0,
94:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:19:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:19:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:20:00:00,3,0,11:PRTD 1,-157.70364,
94:20:00:00,3,0,12:PRTD 2,-199.17862,
94:20:00:00,3,0,13:Ambient Temperature,27.00055,
94:20:00:00,3,0,14:LN2 Level,0.0,
94:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:20:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:20:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:21:00:00,3,0,11:PRTD 1,-157.70364,
94:21:00:00,3,0,12:PRTD 2,-199.2166,
94:21:00:00,3,0,13:Ambient Temperature,26.796448,
94:21:00:00,3,0,14:LN2 Level,0.0,
94:21:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:21:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:21:00:00,3,1,16:Charge Loop DC Level,-0.4,
94:22:00:00,3,0,11:PRTD 1,-157.6698,
94:22:00:00,3,0,12:PRTD 2,-199.1949,
94:22:00:00,3,0,13:Ambient Temperature,27.20462,
94:22:00:00,3,0,14:LN2 Level,0.0,
94:22:00:00,3,1,15:AC Detector Leakage Current,-261.0,
94:22:00:00,3,1,73:DC Detector Leakage Current,10.582031,
94:22:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
94:23:00:00,3,0,11:PRTD 1,-157.69237,
94:23:00:00,3,0,12:PRTD 2,-199.17862,
94:23:00:00,3,0,13:Ambient Temperature,27.00055,
94:23:00:00,3,0,14:LN2 Level,0.0,
94:23:00:00,3,1,15:AC Detector Leakage Current,-262.0,
94:23:00:00,3,1,73:DC Detector Leakage Current,0.0,
94:23:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:00:00:00,3,0,11:PRTD 1,-157.70364,
95:00:00:00,3,0,12:PRTD 2,-199.21117,
95:00:00:00,3,0,13:Ambient Temperature,26.796448,
95:00:00:00,3,0,14:LN2 Level,0.0,
95:00:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:00:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:00:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:01:00:00,3,0,11:PRTD 1,-157.6698,
95:01:00:00,3,0,12:PRTD 2,-199.21117,
95:01:00:00,3,0,13:Ambient Temperature,27.20462,
95:01:00:00,3,0,14:LN2 Level,0.0,
95:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:01:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:01:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:02:00:00,3,0,11:PRTD 1,-157.68109,
95:02:00:00,3,0,12:PRTD 2,-199.18405,
95:02:00:00,3,0,13:Ambient Temperature,27.20462,
95:02:00:00,3,0,14:LN2 Level,0.0,
95:02:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:02:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:02:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:03:00:00,3,0,11:PRTD 1,-157.70929,
95:03:00:00,3,0,12:PRTD 2,-199.18405,
95:03:00:00,3,0,13:Ambient Temperature,26.592377,
95:03:00:00,3,0,14:LN2 Level,0.0,
95:03:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:03:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:03:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:04:00:00,3,0,11:PRTD 1,-157.698,
95:04:00:00,3,0,12:PRTD 2,-199.21117,
95:04:00:00,3,0,13:Ambient Temperature,27.00055,
95:04:00:00,3,0,14:LN2 Level,0.0,
95:04:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:04:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:04:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:05:00:00,3,0,11:PRTD 1,-157.6698,
95:05:00:00,3,0,12:PRTD 2,-199.1949,
95:05:00:00,3,0,13:Ambient Temperature,27.20462,
95:05:00:00,3,0,14:LN2 Level,0.0,
95:05:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:05:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:05:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:06:00:00,3,0,11:PRTD 1,-157.71492,
95:06:00:00,3,0,12:PRTD 2,-199.1949,
95:06:00:00,3,0,13:Ambient Temperature,26.796448,
95:06:00:00,3,0,14:LN2 Level,0.0,
95:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:06:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:06:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:07:00:00,3,0,11:PRTD 1,-157.69237,
95:07:00:00,3,0,12:PRTD 2,-199.21117,
95:07:00:00,3,0,13:Ambient Temperature,27.00055,
95:07:00:00,3,0,14:LN2 Level,0.0,
95:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:07:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:07:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:08:00:00,3,0,11:PRTD 1,-157.698,
95:08:00:00,3,0,12:PRTD 2,-199.17862,
95:08:00:00,3,0,13:Ambient Temperature,27.00055,
95:08:00:00,3,0,14:LN2 Level,0.0,
95:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:08:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:08:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:09:00:00,3,0,11:PRTD 1,-157.72057,
95:09:00:00,3,0,12:PRTD 2,-199.22202,
95:09:00:00,3,0,13:Ambient Temperature,26.796448,
95:09:00:00,3,0,14:LN2 Level,0.0,
95:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:09:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:09:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:10:00:00,3,0,11:PRTD 1,-157.68109,
95:10:00:00,3,0,12:PRTD 2,-199.20032,
95:10:00:00,3,0,13:Ambient Temperature,27.00055,
95:10:00:00,3,0,14:LN2 Level,0.0,
95:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:10:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:10:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:11:00:00,3,0,11:PRTD 1,-157.70929,
95:11:00:00,3,0,12:PRTD 2,-199.18405,
95:11:00:00,3,0,13:Ambient Temperature,27.00055,
95:11:00:00,3,0,14:LN2 Level,0.0,
95:11:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:12:00:00,3,0,11:PRTD 1,-157.73747,
95:12:00:00,3,0,12:PRTD 2,-199.20575,
95:12:00:00,3,0,13:Ambient Temperature,26.592377,
95:12:00:00,3,0,14:LN2 Level,0.0,
95:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:12:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:12:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:13:00:00,3,0,11:PRTD 1,-157.698,
95:13:00:00,3,0,12:PRTD 2,-199.20032,
95:13:00:00,3,0,13:Ambient Temperature,27.00055,
95:13:00:00,3,0,14:LN2 Level,0.0,
95:13:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:13:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:14:00:00,3,0,11:PRTD 1,-157.73184,
95:14:00:00,3,0,12:PRTD 2,-199.20575,
95:14:00:00,3,0,13:Ambient Temperature,26.592377,
95:14:00:00,3,0,14:LN2 Level,0.0,
95:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:14:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:14:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:15:00:00,3,0,11:PRTD 1,-157.73184,
95:15:00:00,3,0,12:PRTD 2,-199.1732,
95:15:00:00,3,0,13:Ambient Temperature,26.592377,
95:15:00:00,3,0,14:LN2 Level,0.0,
95:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:15:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:15:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:16:00:00,3,0,11:PRTD 1,-157.71492,
95:16:00:00,3,0,12:PRTD 2,-199.17862,
95:16:00:00,3,0,13:Ambient Temperature,27.00055,
95:16:00:00,3,0,14:LN2 Level,0.0,
95:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:16:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:16:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:17:00:00,3,0,11:PRTD 1,-157.7544,
95:17:00:00,3,0,12:PRTD 2,-199.1949,
95:17:00:00,3,0,13:Ambient Temperature,26.592377,
95:17:00:00,3,0,14:LN2 Level,0.0,
95:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:17:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:17:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:18:00:00,3,0,11:PRTD 1,-157.7713,
95:18:00:00,3,0,12:PRTD 2,-199.1732,
95:18:00:00,3,0,13:Ambient Temperature,26.592377,
95:18:00:00,3,0,14:LN2 Level,0.0,
95:18:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:18:00:00,3,1,73:DC Detector Leakage Current,0.0,
95:18:00:00,3,1,16:Charge Loop DC Level,-0.4,
95:19:00:00,3,0,11:PRTD 1,-157.7544,
95:19:00:00,3,0,12:PRTD 2,-199.2166,
95:19:00:00,3,0,13:Ambient Temperature,26.592377,
95:19:00:00,3,0,14:LN2 Level,0.0,
95:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
95:19:00:00,3,1,73:DC Detector Leakage Current,10.582031,
95:19:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
95:20:00:00,3,0,11:PRTD 1,-157.7995,
95:20:00:00,3,0,12:PRTD 2,-199.20575,
95:20:00:00,3,0,13:Ambient Temperature,26.388275,
95:20:00:00,3,0,14:LN2 Level,0.0,
95:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
