Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
3:05:00:00,3,0,11:PRTD 1,-168.25372
3:05:00:00,3,0,12:PRTD 2,-197.57178
3:05:00:00,3,0,13:Ambient Temperature,34.347473
3:05:00:00,3,0,14:LN2 Level,0
3:06:00:00,3,0,11:PRTD 1,-168.24814
3:06:00:00,3,0,12:PRTD 2,-197.55547
3:06:00:00,3,0,13:Ambient Temperature,34.347473
3:06:00:00,3,0,14:LN2 Level,0
3:07:00:00,3,0,11:PRTD 1,-168.24814
3:07:00:00,3,0,12:PRTD 2,-197.57721
3:07:00:00,3,0,13:Ambient Temperature,34.347473
3:07:00:00,3,0,14:LN2 Level,0
3:08:00:00,3,0,11:PRTD 1,-168.24814
3:08:00:00,3,0,12:PRTD 2,-197.56633
3:08:00:00,3,0,13:Ambient Temperature,34.347473
3:08:00:00,3,0,14:LN2 Level,0
3:09:00:00,3,0,11:PRTD 1,-168.24814
3:09:00:00,3,0,12:PRTD 2,-197.56091
3:09:00:00,3,0,13:Ambient Temperature,34.347473
3:09:00:00,3,0,14:LN2 Level,0
3:10:00:00,3,0,11:PRTD 1,-168.25931
3:10:00:00,3,0,12:PRTD 2,-197.57178
3:10:00:00,3,0,13:Ambient Temperature,34.347473
3:10:00:00,3,0,14:LN2 Level,0
3:11:00:00,3,0,11:PRTD 1,-168.24814
3:11:00:00,3,0,12:PRTD 2,-197.56633
3:11:00:00,3,0,13:Ambient Temperature,34.347473
3:11:00:00,3,0,14:LN2 Level,0
3:12:00:00,3,0,11:PRTD 1,-168.2649
3:12:00:00,3,0,12:PRTD 2,-197.55003
3:12:00:00,3,0,13:Ambient Temperature,34.143402
3:12:00:00,3,0,14:LN2 Level,0
3:13:00:00,3,0,11:PRTD 1,-168.27606
3:13:00:00,3,0,12:PRTD 2,-197.55003
3:13:00:00,3,0,13:Ambient Temperature,33.93933
3:13:00:00,3,0,14:LN2 Level,0
3:14:00:00,3,0,11:PRTD 1,-168.28165
3:14:00:00,3,0,12:PRTD 2,-197.55003
3:14:00:00,3,0,13:Ambient Temperature,34.143402
3:14:00:00,3,0,14:LN2 Level,0
3:15:00:00,3,0,11:PRTD 1,-168.28165
3:15:00:00,3,0,12:PRTD 2,-197.55547
3:15:00:00,3,0,13:Ambient Temperature,34.143402
3:15:00:00,3,0,14:LN2 Level,0
3:16:00:00,3,0,11:PRTD 1,-168.28165
3:16:00:00,3,0,12:PRTD 2,-197.55547
3:16:00:00,3,0,13:Ambient Temperature,34.143402
3:16:00:00,3,0,14:LN2 Level,0
3:17:00:00,3,0,11:PRTD 1,-168.27606
3:17:00:00,3,0,12:PRTD 2,-197.55003
3:17:00:00,3,0,13:Ambient Temperature,34.143402
3:17:00:00,3,0,14:LN2 Level,0
3:18:00:00,3,0,11:PRTD 1,-168.28165
3:18:00:00,3,0,12:PRTD 2,-197.55547
3:18:00:00,3,0,13:Ambient Temperature,34.143402
3:18:00:00,3,0,14:LN2 Level,0
3:19:00:00,3,0,11:PRTD 1,-168.28165
3:19:00:00,3,0,12:PRTD 2,-197.56633
3:19:00:00,3,0,13:Ambient Temperature,34.143402
3:19:00:00,3,0,14:LN2 Level,0
3:20:00:00,3,0,11:PRTD 1,-168.28165
3:20:00:00,3,0,12:PRTD 2,-197.57178
3:20:00:00,3,0,13:Ambient Temperature,34.143402
3:20:00:00,3,0,14:LN2 Level,0
3:21:00:00,3,0,11:PRTD 1,-168.28165
3:21:00:00,3,0,12:PRTD 2,-197.56091
3:21:00:00,3,0,13:Ambient Temperature,34.143402
3:21:00:00,3,0,14:LN2 Level,0
3:22:00:00,3,0,11:PRTD 1,-168.27606
3:22:00:00,3,0,12:PRTD 2,-197.57721
3:22:00:00,3,0,13:Ambient Temperature,34.143402
3:22:00:00,3,0,14:LN2 Level,0
3:23:00:00,3,0,11:PRTD 1,-168.2649
3:23:00:00,3,0,12:PRTD 2,-197.55003
3:23:00:00,3,0,13:Ambient Temperature,34.143402
3:23:00:00,3,0,14:LN2 Level,0
4:00:00:00,3,0,11:PRTD 1,-168.25931
4:00:00:00,3,0,12:PRTD 2,-197.56091
4:00:00:00,3,0,13:Ambient Temperature,34.143402
4:00:00:00,3,0,14:LN2 Level,0
4:01:00:00,3,0,11:PRTD 1,-168.25372
4:01:00:00,3,0,12:PRTD 2,-197.56633
4:01:00:00,3,0,13:Ambient Temperature,34.347473
4:01:00:00,3,0,14:LN2 Level,0
4:02:00:00,3,0,11:PRTD 1,-168.24255
4:02:00:00,3,0,12:PRTD 2,-197.56633
4:02:00:00,3,0,13:Ambient Temperature,34.551575
4:02:00:00,3,0,14:LN2 Level,0
4:03:00:00,3,0,11:PRTD 1,-168.2258
4:03:00:00,3,0,12:PRTD 2,-197.57178
4:03:00:00,3,0,13:Ambient Temperature,34.551575
4:03:00:00,3,0,14:LN2 Level,0
4:04:00:00,3,0,11:PRTD 1,-168.22021
4:04:00:00,3,0,12:PRTD 2,-197.58807
4:04:00:00,3,0,13:Ambient Temperature,34.551575
4:04:00:00,3,0,14:LN2 Level,0
4:05:00:00,3,0,11:PRTD 1,-168.20905
4:05:00:00,3,0,12:PRTD 2,-197.57721
4:05:00:00,3,0,13:Ambient Temperature,34.551575
4:05:00:00,3,0,14:LN2 Level,0
4:06:00:00,3,0,11:PRTD 1,-168.19788
4:06:00:00,3,0,12:PRTD 2,-197.57178
4:06:00:00,3,0,13:Ambient Temperature,34.755646
4:06:00:00,3,0,14:LN2 Level,0
4:07:00:00,3,0,11:PRTD 1,-168.18112
4:07:00:00,3,0,12:PRTD 2,-197.58264
4:07:00:00,3,0,13:Ambient Temperature,34.755646
4:07:00:00,3,0,14:LN2 Level,0
4:08:00:00,3,0,11:PRTD 1,-168.16437
4:08:00:00,3,0,12:PRTD 2,-197.57178
4:08:00:00,3,0,13:Ambient Temperature,34.755646
4:08:00:00,3,0,14:LN2 Level,0
4:09:00:00,3,0,11:PRTD 1,-168.15878
4:09:00:00,3,0,12:PRTD 2,-197.57721
4:09:00:00,3,0,13:Ambient Temperature,34.755646
4:09:00:00,3,0,14:LN2 Level,0
4:10:00:00,3,0,11:PRTD 1,-168.15878
4:10:00:00,3,0,12:PRTD 2,-197.58807
4:10:00:00,3,0,13:Ambient Temperature,34.959747
4:10:00:00,3,0,14:LN2 Level,0
4:11:00:00,3,0,11:PRTD 1,-168.1532
4:11:00:00,3,0,12:PRTD 2,-197.57721
4:11:00:00,3,0,13:Ambient Temperature,34.959747
4:11:00:00,3,0,14:LN2 Level,0
4:12:00:00,3,0,11:PRTD 1,-168.1867
4:12:00:00,3,0,12:PRTD 2,-197.57178
4:12:00:00,3,0,13:Ambient Temperature,34.347473
4:12:00:00,3,0,14:LN2 Level,0
4:13:00:00,3,0,11:PRTD 1,-168.22021
4:13:00:00,3,0,12:PRTD 2,-197.57721
4:13:00:00,3,0,13:Ambient Temperature,34.143402
4:13:00:00,3,0,14:LN2 Level,0
4:14:00:00,3,0,11:PRTD 1,-168.23697
4:14:00:00,3,0,12:PRTD 2,-197.57178
4:14:00:00,3,0,13:Ambient Temperature,34.143402
4:14:00:00,3,0,14:LN2 Level,0
4:15:00:00,3,0,11:PRTD 1,-168.25931
4:15:00:00,3,0,12:PRTD 2,-197.6098
4:15:00:00,3,0,13:Ambient Temperature,34.347473
4:15:00:00,3,0,14:LN2 Level,0
4:16:00:00,3,0,11:PRTD 1,-168.28723
4:16:00:00,3,0,12:PRTD 2,-197.62067
4:16:00:00,3,0,13:Ambient Temperature,34.143402
4:16:00:00,3,0,14:LN2 Level,0
4:17:00:00,3,0,11:PRTD 1,-168.29282
4:17:00:00,3,0,12:PRTD 2,-197.6261
4:17:00:00,3,0,13:Ambient Temperature,34.347473
4:17:00:00,3,0,14:LN2 Level,0
4:18:00:00,3,0,11:PRTD 1,-168.27048
4:18:00:00,3,0,12:PRTD 2,-197.6098
4:18:00:00,3,0,13:Ambient Temperature,34.347473
4:18:00:00,3,0,14:LN2 Level,0
4:18:42:34,1,0,03:USB Input Voltage,0.002
4:18:44:39,2,0,03:USB Input Voltage,4.9960003
4:19:00:00,3,0,11:PRTD 1,-168.27606
4:19:00:00,3,0,12:PRTD 2,-197.61523
4:19:00:00,3,0,13:Ambient Temperature,34.347473
4:19:00:00,3,0,14:LN2 Level,0
4:20:00:00,3,0,11:PRTD 1,-168.27048
4:20:00:00,3,0,12:PRTD 2,-197.6098
4:20:00:00,3,0,13:Ambient Temperature,34.347473
4:20:00:00,3,0,14:LN2 Level,0
5:01:00:00,3,0,11:PRTD 1,-174.24652
5:01:00:00,3,0,12:PRTD 2,-197.61523
5:01:00:00,3,0,13:Ambient Temperature,25.36789
5:01:00:00,3,0,14:LN2 Level,0
5:02:00:00,3,0,11:PRTD 1,-174.34094
5:02:00:00,3,0,12:PRTD 2,-197.6261
5:02:00:00,3,0,13:Ambient Temperature,25.57196
5:02:00:00,3,0,14:LN2 Level,0
5:03:00:00,3,0,11:PRTD 1,-174.32428
5:03:00:00,3,0,12:PRTD 2,-197.62067
5:03:00:00,3,0,13:Ambient Temperature,25.980133
5:03:00:00,3,0,14:LN2 Level,0
5:04:00:00,3,0,11:PRTD 1,-174.26874
5:04:00:00,3,0,12:PRTD 2,-197.64783
5:04:00:00,3,0,13:Ambient Temperature,26.592377
5:04:00:00,3,0,14:LN2 Level,0
5:05:00:00,3,0,11:PRTD 1,-174.21875
5:05:00:00,3,0,12:PRTD 2,-197.6424
5:05:00:00,3,0,13:Ambient Temperature,26.592377
5:05:00:00,3,0,14:LN2 Level,0
5:06:00:00,3,0,11:PRTD 1,-174.16876
5:06:00:00,3,0,12:PRTD 2,-197.64783
5:06:00:00,3,0,13:Ambient Temperature,26.796448
5:06:00:00,3,0,14:LN2 Level,0
5:07:00:00,3,0,11:PRTD 1,-174.13544
5:07:00:00,3,0,12:PRTD 2,-197.64783
5:07:00:00,3,0,13:Ambient Temperature,26.796448
5:07:00:00,3,0,14:LN2 Level,0
5:08:00:00,3,0,11:PRTD 1,-174.10211
5:08:00:00,3,0,12:PRTD 2,-197.64783
5:08:00:00,3,0,13:Ambient Temperature,27.00055
5:08:00:00,3,0,14:LN2 Level,0
5:09:00:00,3,0,11:PRTD 1,-174.06877
5:09:00:00,3,0,12:PRTD 2,-197.65326
5:09:00:00,3,0,13:Ambient Temperature,27.00055
5:09:00:00,3,0,14:LN2 Level,0
5:10:00:00,3,0,11:PRTD 1,-174.03543
5:10:00:00,3,0,12:PRTD 2,-197.65326
5:10:00:00,3,0,13:Ambient Temperature,27.00055
5:10:00:00,3,0,14:LN2 Level,0
5:11:00:00,3,0,11:PRTD 1,-174.02988
5:11:00:00,3,0,12:PRTD 2,-197.6424
5:11:00:00,3,0,13:Ambient Temperature,27.00055
5:11:00:00,3,0,14:LN2 Level,0
5:12:00:00,3,0,11:PRTD 1,-174.0021
5:12:00:00,3,0,12:PRTD 2,-197.66412
5:12:00:00,3,0,13:Ambient Temperature,27.20462
5:12:00:00,3,0,14:LN2 Level,0
5:13:00:00,3,0,11:PRTD 1,-173.98544
5:13:00:00,3,0,12:PRTD 2,-197.65326
5:13:00:00,3,0,13:Ambient Temperature,27.20462
5:13:00:00,3,0,14:LN2 Level,0
5:14:00:00,3,0,11:PRTD 1,-174.03543
5:14:00:00,3,0,12:PRTD 2,-197.65326
5:14:00:00,3,0,13:Ambient Temperature,26.592377
