Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
74:23:00:00,3,0,11:PRTD 1,-166.30846
74:23:00:00,3,0,12:PRTD 2,-197.53374
74:23:00:00,3,0,13:Ambient Temperature,30.265839
74:23:00:00,3,0,14:LN2 Level,0
74:23:00:00,3,1,15:AC Detector Leakage Current,-247
74:23:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
74:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997
75:00:00:00,3,0,11:PRTD 1,-166.32524
75:00:00:00,3,0,12:PRTD 2,-197.53374
75:00:00:00,3,0,13:Ambient Temperature,30.061768
75:00:00:00,3,0,14:LN2 Level,0
75:00:00:00,3,1,15:AC Detector Leakage Current,-247
75:00:00:00,3,1,73:DC Detector Leakage Current,-12.345631
75:00:00:00,3,1,16:Charge Loop DC Level,-0.67999995
75:01:00:00,3,0,11:PRTD 1,-166.33084
75:01:00:00,3,0,12:PRTD 2,-197.5446
75:01:00:00,3,0,13:Ambient Temperature,30.061768
75:01:00:00,3,0,14:LN2 Level,0
75:01:00:00,3,1,15:AC Detector Leakage Current,-247
75:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631
75:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995
75:02:00:00,3,0,11:PRTD 1,-166.32524
75:02:00:00,3,0,12:PRTD 2,-197.53917
75:02:00:00,3,0,13:Ambient Temperature,30.265839
75:02:00:00,3,0,14:LN2 Level,0
75:02:00:00,3,1,15:AC Detector Leakage Current,-246
75:02:00:00,3,1,73:DC Detector Leakage Current,3.68E-05
75:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997
75:03:00:00,3,0,11:PRTD 1,-166.31964
75:03:00:00,3,0,12:PRTD 2,-197.53917
75:03:00:00,3,0,13:Ambient Temperature,30.061768
75:03:00:00,3,0,14:LN2 Level,0
75:03:00:00,3,1,15:AC Detector Leakage Current,-247
75:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631
75:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995
75:04:00:00,3,0,11:PRTD 1,-166.31406
75:04:00:00,3,0,12:PRTD 2,-197.53374
75:04:00:00,3,0,13:Ambient Temperature,30.265839
75:04:00:00,3,0,14:LN2 Level,0
75:04:00:00,3,1,15:AC Detector Leakage Current,-247
75:04:00:00,3,1,73:DC Detector Leakage Current,-24.691298
